Pattern: *dot_issue*
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[27] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[27]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[28] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[28]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[29] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[29]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[2] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[2]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[30] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[30]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[31] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[31]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[3] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[3]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[4] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[4]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[4]_i_1_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[4]_i_1/CO[3]
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[5] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[5]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[6] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[6]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[7] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[7]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[8] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[8]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[8]_i_1_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[8]_i_1/CO[3]
  cpu_inst/dot4acc_pipeline_inst/dot_chain_accumulator_reg_reg[9] | flat_pin_count=3 | driver=cpu_inst/dot_chain_accumulator_reg_reg[9]/Q
  cpu_inst/dot4acc_pipeline_inst/dot_chain_open_reg_reg | flat_pin_count=2 | driver=cpu_inst/dot_chain_rd_reg[4]_i_2/O
  cpu_inst/dot4acc_pipeline_inst/dot_chain_open_reg_reg_0 | flat_pin_count=4 | driver=cpu_inst/instr_mem_inst/product2_reg_reg_i_51/O
Pattern: *dot_wb*
Pattern: *rf_write*
Pattern: *wb_write_data*
Pattern: *ex_operand*
  cpu_inst/ex_operand_a[0] | flat_pin_count=9 | driver=cpu_inst/dot4acc_pipeline_inst/product0_reg_reg_i_16/O
  cpu_inst/ex_operand_a[1] | flat_pin_count=9 | driver=cpu_inst/dot4acc_pipeline_inst/product0_reg_reg_i_15/O
  cpu_inst/ex_operand_a[2] | flat_pin_count=9 | driver=cpu_inst/dot4acc_pipeline_inst/product0_reg_reg_i_14/O
  cpu_inst/ex_operand_a[3] | flat_pin_count=9 | driver=cpu_inst/dot4acc_pipeline_inst/product0_reg_reg_i_13/O
  cpu_inst/ex_operand_a[4] | flat_pin_count=9 | driver=cpu_inst/dot4acc_pipeline_inst/product0_reg_reg_i_12/O
  cpu_inst/ex_operand_a[5] | flat_pin_count=9 | driver=cpu_inst/dot4acc_pipeline_inst/product0_reg_reg_i_11/O
  cpu_inst/ex_operand_a[6] | flat_pin_count=9 | driver=cpu_inst/dot4acc_pipeline_inst/product0_reg_reg_i_10/O
  cpu_inst/ex_operand_a[7] | flat_pin_count=54 | driver=cpu_inst/dot4acc_pipeline_inst/product0_reg_reg_i_9/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[10] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair0_reg_reg_i_14/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[11] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair0_reg_reg_i_13/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[12] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair0_reg_reg_i_12/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[13] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair0_reg_reg_i_11/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[14] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair0_reg_reg_i_10/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[15] | flat_pin_count=30 | driver=cpu_inst/dot4acc_pipeline_inst/pair0_reg_reg_i_9/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[16] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/product2_reg_reg_i_17/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[17] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/product2_reg_reg_i_16/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[18] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/product2_reg_reg_i_15/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[19] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/product2_reg_reg_i_14/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[20] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/product2_reg_reg_i_13/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[21] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/product2_reg_reg_i_12/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[22] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/product2_reg_reg_i_11/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[23] | flat_pin_count=30 | driver=cpu_inst/dot4acc_pipeline_inst/product2_reg_reg_i_10/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[24] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair1_reg_reg_i_16/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[25] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair1_reg_reg_i_15/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[26] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair1_reg_reg_i_14/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[27] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair1_reg_reg_i_13/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[28] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair1_reg_reg_i_12/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[29] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair1_reg_reg_i_11/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[30] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair1_reg_reg_i_10/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[31] | flat_pin_count=28 | driver=cpu_inst/dot4acc_pipeline_inst/pair1_reg_reg_i_9/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[8] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair0_reg_reg_i_16/O
  cpu_inst/dot4acc_pipeline_inst/ex_operand_a[9] | flat_pin_count=8 | driver=cpu_inst/dot4acc_pipeline_inst/pair0_reg_reg_i_15/O
Pattern: *ex_branch*
  cpu_inst/dot4acc_pipeline_inst/ex_branch_taken073_in | flat_pin_count=19 | driver=cpu_inst/dot4acc_pipeline_inst/led_OBUF[12]_inst_i_3/CO[2]
Pattern: *redirect*
  cpu_inst/redirect_pending_target_reg_n_0_[10] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[10]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[11] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[11]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[12] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[12]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[13] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[13]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[14] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[14]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[15] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[15]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[16] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[16]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[17] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[17]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[18] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[18]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[19] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[19]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[1] | flat_pin_count=3 | driver=cpu_inst/redirect_pending_target_reg[1]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[20] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[20]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[21] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[21]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[22] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[22]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[23] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[23]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[24] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[24]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[25] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[25]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[26] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[26]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[27] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[27]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[28] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[28]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[29] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[29]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[2] | flat_pin_count=5 | driver=cpu_inst/redirect_pending_target_reg[2]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[30] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[30]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[31] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[31]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[3] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[3]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[4] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[4]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[5] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[5]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[6] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[6]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[7] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[7]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[8] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[8]/Q
  cpu_inst/redirect_pending_target_reg_n_0_[9] | flat_pin_count=4 | driver=cpu_inst/redirect_pending_target_reg[9]/Q
  cpu_inst/redirect_pending_valid | flat_pin_count=87 | driver=cpu_inst/redirect_pending_valid_reg/Q
  cpu_inst/redirect_pending_valid25_out | flat_pin_count=2 | driver=cpu_inst/fetch_buffer_valid_i_2/O
  cpu_inst/redirect_target[10] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[12]_i_1/O[1]
  cpu_inst/redirect_target[11] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[12]_i_1/O[2]
  cpu_inst/redirect_target[12] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[12]_i_1/O[3]
  cpu_inst/redirect_target[13] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[16]_i_1/O[0]
  cpu_inst/redirect_target[14] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[16]_i_1/O[1]
  cpu_inst/redirect_target[15] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[16]_i_1/O[2]
  cpu_inst/redirect_target[16] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[16]_i_1/O[3]
  cpu_inst/redirect_target[17] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[20]_i_1/O[0]
  cpu_inst/redirect_target[18] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[20]_i_1/O[1]
  cpu_inst/redirect_target[19] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[20]_i_1/O[2]
  cpu_inst/redirect_target[1] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[4]_i_1/O[0]
  cpu_inst/redirect_target[20] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[20]_i_1/O[3]
  cpu_inst/redirect_target[21] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[24]_i_1/O[0]
  cpu_inst/redirect_target[22] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[24]_i_1/O[1]
  cpu_inst/redirect_target[23] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[24]_i_1/O[2]
  cpu_inst/redirect_target[24] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[24]_i_1/O[3]
  cpu_inst/redirect_target[25] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[28]_i_1/O[0]
  cpu_inst/redirect_target[26] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[28]_i_1/O[1]
  cpu_inst/redirect_target[27] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[28]_i_1/O[2]
  cpu_inst/redirect_target[28] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[28]_i_1/O[3]
  cpu_inst/redirect_target[29] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[31]_i_2/O[0]
  cpu_inst/redirect_target[2] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[4]_i_1/O[1]
  cpu_inst/redirect_target[30] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[31]_i_2/O[1]
  cpu_inst/redirect_target[31] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[31]_i_2/O[2]
  cpu_inst/redirect_target[3] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[4]_i_1/O[2]
  cpu_inst/redirect_target[4] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[4]_i_1/O[3]
  cpu_inst/redirect_target[5] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[8]_i_1/O[0]
  cpu_inst/redirect_target[6] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[8]_i_1/O[1]
  cpu_inst/redirect_target[7] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[8]_i_1/O[2]
  cpu_inst/redirect_target[8] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[8]_i_1/O[3]
  cpu_inst/redirect_target[9] | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[12]_i_1/O[0]
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_2_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_2/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_3_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_3/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_4_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_4/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_5_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_5/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_6_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_6/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_7_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_7/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_8_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_8/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_9_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[12]_i_9/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[16]_i_2_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[16]_i_2/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[16]_i_3_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[16]_i_3/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[16]_i_4_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[16]_i_4/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[16]_i_5_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[16]_i_5/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[16]_i_6_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[16]_i_6/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[20]_i_2_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[20]_i_2/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[20]_i_3_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[20]_i_3/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[20]_i_4_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[20]_i_4/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[20]_i_5_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[20]_i_5/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[24]_i_2_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[24]_i_2/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[24]_i_3_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[24]_i_3/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[24]_i_4_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[24]_i_4/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[24]_i_5_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[24]_i_5/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[28]_i_2_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[28]_i_2/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[28]_i_3_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[28]_i_3/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[28]_i_4_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[28]_i_4/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[28]_i_5_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[28]_i_5/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[31]_i_3_n_0 | flat_pin_count=18 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[31]_i_3/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[31]_i_4_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[31]_i_4/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[31]_i_5_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[31]_i_5/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[31]_i_6_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[31]_i_6/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_2_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_2/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_3_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_3/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_4_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_4/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_5_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_5/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_6_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_6/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_7_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_7/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_8_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[4]_i_8/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_2_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_2/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_3_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_3/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_4_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_4/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_5_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_5/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_6_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_6/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_7_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_7/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_8_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_8/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_9_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target[8]_i_9/O
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[12] | flat_pin_count=9 | driver=cpu_inst/id_ex_reg_reg[instruction][7]/Q
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[12]_0 | flat_pin_count=8 | driver=cpu_inst/id_ex_reg_reg[instruction][8]/Q
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[12]_1 | flat_pin_count=8 | driver=cpu_inst/id_ex_reg_reg[instruction][9]/Q
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[12]_2 | flat_pin_count=8 | driver=cpu_inst/id_ex_reg_reg[instruction][10]/Q
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[12]_i_1_n_0 | flat_pin_count=2 | driver=cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[12]_i_1/CO[3]
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[16][0] | flat_pin_count=5 | driver=cpu_inst/if_id_reg_reg[instruction][0]/Q
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[16][10] | flat_pin_count=5 | driver=cpu_inst/if_id_reg_reg[instruction][10]/Q
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[16][11] | flat_pin_count=5 | driver=cpu_inst/if_id_reg_reg[instruction][11]/Q
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[16][12] | flat_pin_count=22 | driver=cpu_inst/if_id_reg_reg[instruction][12]/Q
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[16][1] | flat_pin_count=5 | driver=cpu_inst/if_id_reg_reg[instruction][1]/Q
  cpu_inst/dot4acc_pipeline_inst/redirect_pending_target_reg[16][2] | flat_pin_count=5 | driver=cpu_inst/if_id_reg_reg[instruction][2]/Q
